Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1896,PCGS,MS,66,2295117,Philadelphia,2,10,9,0,0.7,1832,1986,196142,203180,22917,38323,125286,73088,28854,78579,,
1882,NGC,MS,64,2128824,Philadelphia,3,10,10,2.4,3.6,3592,3773,193074,217836,35539,42778,125290,86545,28989,78363,,
1887,NGC,MS,64,2289681,Philadelphia,1,10,10,0,0,6348,1916,211848,229411,41991,40203,125291,78102,30897,85915,,
1897,PCGS,AU,58,2181376,New Orleans,1,10,10,0,0,3200,1804,204858,250462,26911,37805,125301,91440,35024,91816,,
1921,NGC,MS,63,2120296,Philadelphia,2,10,10,0,0,2591,2450,202662,246310,22997,41097,125308,91026,29393,82459,,
1882,PCGS,MS,61,2071156,New Orleans,1,10,10,1.75,0,2417,2314,212275,247285,26618,41270,125311,88632,36451,90113,,
1902,PCGS,MS,65,1858302,New Orleans,2,10,10,0,0,1844,1561,198406,230788,23831,33298,125316,89499,25866,80863,,
1884,PCGS,MS,64,2450916,New Orleans,1,10,10,0,0,3069,3193,184849,210755,30803,40183,125327,86468,23242,78643,,
1904,PCGS,MS,63,2008511,Philadelphia,2,10,10,1.95,0,1764,2964,193960,238952,24300,39145,125327,88265,30225,83076,,
1898,NGC,MS,62,2291885,Philadelphia,3,10,10,0,0,3014,3025,194669,237703,31074,44497,125328,88418,25658,83095,,
1885,PCGS,MS,63,1855783,New Orleans,2,10,10,0,0,3323,1251,202898,235127,29185,35364,125331,89244,35228,88566,,
1921,ANACS,MS,61,2296192,Denver,3,9,9,3.6,3.6,6507,4797,220559,238615,46971,52748,125332,75042,44696,92549,,
1891,NGC-CAC,MS,63,2090244,San Francisco,4,5,4,3.95,3.6,7640,5863,231507,255631,59954,57998,125335,81768,46415,99367,,
1885,ANACS,MS,64,2296191,New Orleans,2,10,10,0,0.35,2682,3563,176364,220687,24026,45037,125349,86313,23198,78198,,
1899,PCGS,MS,62,2187391,San Francisco,2,10,10,0,0,3034,1616,194427,223736,28542,34344,125350,88203,29703,79351,,
1896,PCGS,AU,58,2177419,New Orleans,2,10,10,0,0,2590,3377,208877,251065,20722,39290,125361,89191,34958,86038,,
1902,PCGS,MS,66,2463447,New Orleans,1,10,10,0,0,2301,4228,192396,211551,24544,40019,125373,80346,26282,75899,,
1897,PCGS,MS,64,2187416,New Orleans,2,10,10,0,0,1776,3054,189743,237195,23038,40168,125378,89938,26966,83899,,
1921,PCGS,MS,63,1883838,San Francisco,1,10,10,0,0,4621,3479,201828,242139,36008,38436,125378,81429,23191,84722,,
1901,NGC,AU,58,2030613,Philadelphia,1,9,9,0,0,2142,1467,216892,237148,25228,34263,125378,80960,35963,86971,,
1887,PCGS,MS,67,2392797,Philadelphia,3,8,10,2.95,0,4938,2281,202972,197563,33713,36687,125396,73669,27772,72126,,
1881,PCGS,MS,65,2040089,San Francisco,1,10,10,1.75,0,2311,1330,206131,234268,28648,36045,125399,81222,32237,83888,,
1885,NGC,MS,63,1853893,Philadelphia,1,10,10,0,0,4778,3138,209375,236683,39906,44454,125399,84388,29124,84406,,
1879,NGC,MS,65,2363336,San Francisco,2,10,10,0,0,2974,2773,186146,222693,25243,39305,125401,83361,24845,80035,,
1891,NGC,MS,61,2293676,Carson City,1,9,9,0,0,5144,3650,215256,258581,34664,43810,125406,91375,27283,90607,,
1899,PCGS,MS,61,2203918,Philadelphia,1,10,10,0,0,7318,3044,210238,221075,39667,40709,125407,82325,29946,76261,,
1898,NGC,MS,64,2274210,New Orleans,1,10,10,0,0,2026,2763,190434,232660,24644,41585,125407,86545,28973,90234,,
1921,PCGS,MS,62,2212518,Denver,2,10,10,0,0,5670,1703,198878,224667,37332,35304,125422,81323,23795,76146,,
1904,PCGS-CAC,MS,64,2165827,San Francisco,2,10,10,0.7,0.35,4160,2979,209968,229717,36795,38567,125425,82603,33199,83240,,
1887,PCGS,MS,62,2364259,New Orleans,1,10,10,0,0,3683,4075,184127,219332,32931,40152,125434,83714,25014,77299,,
1900,PCGS,MS,66,2276066,New Orleans,3,10,9,1,1.65,4168,4564,195332,211008,31739,47448,125436,71313,30263,78924,,
1894,NGC,AU,58,2223449,New Orleans,2,10,10,0,0,4580,1751,185584,218082,32266,35337,125436,82792,29958,85943,,
1899,NGC,MS,64,2010023,Philadelphia,0,10,10,0,0,4376,3469,212998,243659,34769,43499,125438,86203,30019,85222,,
1882,PCGS,MS,64,2287708,New Orleans,1,10,10,0,0,1778,2829,181357,203701,23929,38205,125444,79351,19709,73122,,
1888,PCGS,MS,66,2075337,New Orleans,3,7,8,2.65,3.95,4517,1793,179356,204073,33890,36516,125444,75850,20510,78869,,
1921,PCGS,MS,62,2090228,San Francisco,1,10,10,0,0,4976,1825,216572,211344,39017,34881,125449,83725,31178,78513,,
1902,PCGS-CAC,AU,58,2085218,San Francisco,3,9,8,2.6,3.3,4246,4871,198929,217758,41860,44121,125457,81846,32338,78893,,
1881,NGC-CAC,MS,65,2296181,San Francisco,3,9,10,2.3,1,4209,2654,224675,224869,46905,40539,125463,77072,44189,92753,,
1880,ANACS,MS,63,2177357,Carson City,1,10,10,0,0,7199,2136,216565,231831,35513,35872,125475,82244,33809,86760,,
1890,PCGS,MS,65,2160375,Philadelphia,2,10,10,0.7,0.7,1524,1492,190697,214660,24697,38358,125480,83467,27280,82953,,
1885,PCGS,MS,63,2068673,New Orleans,1,10,10,1.75,0,3600,2118,181714,221915,31422,41145,125481,87323,26176,83459,,
1904,PCGS,MS,65,2298669,New Orleans,2,10,10,0,0,1238,2225,170773,189843,19680,35510,125485,72828,21927,76705,,
1921,ICG,MS,64,2044597,Philadelphia,2,10,10,0.35,1.3,3572,2104,222416,252712,32723,41932,125490,83118,28697,83989,,
1903,PCGS-CAC,MS,64,2078658,Philadelphia,2,10,10,0.65,0,1196,1084,199424,225533,20980,34728,125502,83706,31903,86479,,
1886,ANACS,MS,63,2177383,Philadelphia,2,10,10,0.35,0.35,4612,2929,210242,235111,35413,41118,125507,85577,34289,82552,,
1904,PCGS-CAC,MS,63,2078659,Philadelphia,1,10,10,0,0.35,2486,2372,208729,235240,27467,36196,125510,83275,30045,83010,,
1878,NGC,MS,63,2177348,Philadelphia,1,10,10,0,0,6592,3683,212358,238737,39562,41402,125512,73112,27048,90199,,
1885,NGC,MS,63,2274231,New Orleans,2,10,10,0.35,0,3177,2199,187938,216234,30183,37227,125517,84768,27578,80260,,
1891,NGC,AU,58,2382950,San Francisco,3,10,10,1.95,0,3031,3936,197932,221278,30761,41228,125522,83411,31339,83884,,
1887,PCGS,MS,64,2160475,Philadelphia,2,10,10,0.7,1.3,3721,3901,211605,256288,33548,48320,125539,85949,28708,95943,,
1887,PCGS,MS,64,2291686,New Orleans,2,10,10,0,0,1706,1064,187456,206156,22475,31787,125540,85544,27686,74595,,
1891,NGC,MS,62,2449899,Philadelphia,2,10,10,0,0,2257,2525,189301,214457,28358,38959,125543,82594,24513,79880,,
1902,NGC,MS,62,2206915,San Francisco,3,10,9,1.3,1.65,3793,3557,194792,238867,30258,50123,125545,83326,30247,90467,,
1893,NGC,MS,62,2059613,Philadelphia,3,6.75,5,2.3,3.6,3606,1113,218434,185015,31960,31551,125552,47826,34993,74369,,
1886,PCGS,MS,61,2279786,New Orleans,3,10,10,0,0,7696,3409,206152,235287,46425,48861,125552,80328,34220,93824,,
1886,PCGS-CAC,MS,66,2445941,Philadelphia,3,6,10,4.3,0,1079,2817,187075,217389,21249,35785,125554,83634,25459,77851,,
1903,PCGS,MS,62,2381575,Philadelphia,1,10,10,0,0,2048,3540,195614,222420,21517,39317,125562,83550,28736,80117,,
1878,ANACS,AU,55,2456991,Carson City,1,10,10,1.05,0,3618,3735,200031,246676,35523,45353,125570,92970,34705,95291,,
1887,PCGS-CAC,MS,63,2298129,Philadelphia,3,7,10,1,0,2911,1892,212393,227696,31363,39497,125573,85295,33033,87301,,
1896,NGC,MS,63,2274287,Philadelphia,2,10,10,0,0,1789,3810,181191,229735,23987,48075,125608,86575,25167,85679,,
1882,PCGS,AU,55,1876775,Carson City,1,10,10,0,0,1839,2269,212165,253691,27986,39605,125608,95009,36722,91237,,
1891,PCGS,MS,62,1876789,Philadelphia,3,9,9,2.95,2.3,6428,3286,222771,225255,40257,42897,125612,79572,31744,82957,,
1891,NGC,MS,63,2293124,New Orleans,3,9,9,0.65,0.65,3934,1511,184453,229846,33697,39455,125616,85953,27100,88605,,
1899,PCGS,MS,63,2456796,New Orleans,2,10,10,0,0,2514,3808,197726,227775,28177,42006,125618,88511,28169,82095,,
1893,PCGS,MS,65,2057116,Philadelphia,1,10,10,0,0,3563,2457,209854,231109,26928,38461,125620,77216,32051,85904,,
1884,PCGS,MS,65,2099198,Carson City,3,10,10,3.05,0,5959,3381,212801,227951,45964,40317,125622,79744,29762,81367,,
1881,NGC,MS,65,2363359,San Francisco,1,10,10,0,0,2040,2297,184556,197724,26482,38444,125640,73480,23652,76972,,
1895,PCGS-CAC,AU,58,2443436,San Francisco,3,8,10,3.25,0.65,4957,3556,204096,239829,42103,38377,125644,92226,36999,90306,,
1879,PCGS,MS,65,2295083,San Francisco,2,10,10,0,0.35,2745,1651,192993,223933,29901,37200,125645,84517,25535,83788,,
1885,NGC,MS,65,2248090,Philadelphia,3,7,10,2.65,3.6,15744,6567,258097,210367,67401,62005,125649,61501,44596,70494,,
1885,PCGS,MS,62,2298794,Carson City,2,10,10,0,0,5626,1711,209711,222368,30922,33675,125651,79304,28549,80089,,
1885,PCGS-CAC,MS,65,1888313,San Francisco,2,10,10,0,0,6346,3806,203574,230897,32911,45371,125675,83321,35261,88081,,
1896,PCGS,MS,63,1855733,Philadelphia,4,6,5,3.3,3.95,8903,3015,219138,224127,52946,41681,125685,72404,37323,85556,,
1883,NGC-CAC,MS,64,2281096,New Orleans,3,9,10,2.3,1.35,10591,2067,211203,203643,65019,41616,125689,79082,33468,87049,,
1885,PCGS,MS,64,2450925,New Orleans,1,10,10,0,0,3403,3503,188206,229138,32248,44126,125699,83943,26353,87067,,
1903,PCGS,MS,65,2232127,Philadelphia,2,10,10,0,0,3243,3090,184856,198883,26776,35642,125701,75614,26455,82561,,
1881,NGC,MS,64,2029129,San Francisco,3,10,10,3.05,1.65,6274,3767,209552,218188,48651,45065,125714,76855,29982,83385,,
1900,NGC,MS,64,2065803,New Orleans,1,10,10,0,0,2312,1224,218158,253469,22819,36983,125714,87052,35208,87057,,
1897,NGC,MS,65,2151967,San Francisco,2,10,10,1.3,0,3130,1987,214658,252617,32022,43080,125735,85448,37269,90879,,
1899,PCGS,MS,65,2120315,Philadelphia,1,10,10,0,0,2313,2118,203037,234044,29954,39519,125737,79520,30539,85123,,
1903,PCGS,MS,67,2408926,New Orleans,1,10,10,0,0,1525,2392,193631,216301,22350,37595,125748,75804,24214,76470,,
1881,NGC,MS,64,2110868,San Francisco,3,9,9,4.35,1.65,5736,2789,208419,208747,46591,42564,125750,71315,38692,86060,,
1882,PCGS,MS,65,2462987,Philadelphia,1,10,10,0,0,2344,3548,190177,217268,26504,39784,125753,84148,24758,75454,,
1879,NGC,MS,63,2097790,New Orleans,2,10,10,1.75,0.35,4137,2515,197679,215046,34663,41400,125755,83459,28946,77189,,
1881,NGC,MS,64,2065820,San Francisco,4,9,9,4.35,4.3,4696,3287,200578,206559,40494,47603,125755,67613,37379,80920,,
1885,NGC,MS,65,2097801,New Orleans,1,10,10,1.75,0,5484,2758,216611,237145,42269,42606,125768,80199,39909,91379,,
1921,PCGS,MS,62,2223032,Denver,3,10,10,0,0,3292,3084,203507,242295,28505,36241,125776,84304,24236,77377,,
1899,PCGS-CAC,MS,66,2165826,Philadelphia,1,10,10,0,0,2033,3265,219150,230425,24665,39925,125791,84214,33527,85232,,
1887,NGC,MS,64,2223510,Philadelphia,3,9,10,1.3,0,2649,2055,188704,220915,30217,43055,125799,83919,30794,86393,,
1899,NGC,MS,65,2399070,New Orleans,2,10,10,0,0,1346,2609,185414,224380,21074,39553,125815,83843,26647,77879,,
1886,PCGS,MS,65,2296231,Philadelphia,1,10,10,0,0,1445,2719,201642,224203,21175,37327,125815,78806,24380,79297,,
1884,PCGS,MS,65,2295100,Carson City,2,10,10,2.6,0,2935,1690,203580,233615,34096,33398,125827,79518,31832,82720,,
1882,PCGS-CAC,MS,65,2465566,San Francisco,2,10,10,2.4,0,2041,2819,196946,224311,25170,41473,125827,78651,32908,83042,,
1899,NGC,MS,62,2420839,San Francisco,1,9,9,0,0,4074,1871,203268,225398,30569,33699,125832,84911,31269,83430,,
1885,PCGS,MS,65,2295103,Philadelphia,1,10,10,0,0,2430,1674,212429,236616,27041,37485,125859,81077,29067,84361,,
1881,PCGS-CAC,MS,67,2063700,San Francisco,1,10,10,0,0,2086,1938,207897,232322,28767,40975,125888,80848,28764,86664,,
1898,NGC,MS,63,2274326,New Orleans,1,10,10,0,0,2793,2579,196783,235292,28867,37010,125899,86390,29660,86849,,
1901,PCGS,MS,62,2009625,Philadelphia,2,9,10,1.95,1,1938,2979,200655,235758,23575,39064,125908,89668,28599,86006,,
1881,NGC,MS,66,2184446,San Francisco,1,10,10,0,0,3198,2240,198304,234465,29775,39255,125917,88527,23896,81684,,
1904,NGC,MS,65,2184861,New Orleans,3,10,10,0.35,0,2404,2572,201869,169371,34891,37833,125919,57434,33457,68978,,
1885,PCGS,MS,66,2462995,New Orleans,1,10,10,0,0,1464,2575,179815,214605,20932,37857,125921,78833,25523,82850,,
1884,NGC,MS,64,2248084,Carson City,4,9,9,3.6,3.6,12133,4560,229572,246588,59645,58261,125935,82945,33856,82500,,
1884,NGC,MS,65,2369733,New Orleans,2,10,10,0,0,2331,3131,191396,210387,26318,38591,125936,79803,27551,82781,,
1880,ANACS,MS,62,2457000,Philadelphia,1,10,10,0,0,3068,2767,194242,236431,29218,42231,125941,88532,28323,86890,,
1880,NGC-CAC,MS,66,2232485,San Francisco,4,9,9,3.6,3.6,7420,4323,226082,252748,56041,60510,125941,80805,40251,97413,,
1882,PCGS,MS,62,2093086,New Orleans,1,10,10,0,0,2705,2234,196020,229742,29148,35802,125942,88419,26379,84006,,
1891,NGC,AU,55,2097747,Carson City,2,10,10,0,0,7764,5866,219274,239342,53281,50716,125948,87154,36810,85015,,
1882,PCGS,MS,61,2182952,New Orleans,2,10,10,0,0,9977,3768,208404,244399,51756,48400,125956,85869,31583,91309,,
1881,NGC,MS,65,2447903,Carson City,1,10,10,0,0,1946,2879,183163,235648,23687,42699,125957,85772,25845,85269,,
1892,PCGS,AU,58,2114236,Carson City,2,10,10,0.7,0.35,3459,2697,206721,244641,40820,44996,125958,91773,34502,88993,,
1890,PCGS,MS,64,2291784,Carson City,3,9,9,0.65,1.95,3915,2649,196466,244442,39936,50684,125961,88219,31986,92046,,
1921,ANACS,MS,63,2291898,Philadelphia,3,10,10,0,0,3921,2918,200449,222829,32269,39240,125966,83027,25505,81206,,
1904,NGC-CAC,MS,66,2273748,New Orleans,1,10,9,0,0,1519,2320,182403,186186,22117,35179,125969,68901,25915,71094,,
1904,PCGS,MS,64,2445419,New Orleans,2,10,10,2.95,2.95,2219,4124,186959,216210,26641,43820,125981,80526,25207,81397,,
1887,PCGS,MS,64,2421980,Philadelphia,2,10,10,0,0,2465,2734,187716,220129,24093,38312,125990,84987,25459,79375,,
1894,PCGS,MS,61,2110756,New Orleans,2,10,10,0,0,5550,3409,207773,244880,46868,45323,125992,86837,33207,84670,,
1883,PCGS,MS,65,1885873,Philadelphia,4,8,7,5,3.95,4178,3309,199511,236002,44569,47587,125994,88173,30321,88566,,
1898,PCGS,MS,64,2458933,New Orleans,1,10,10,0,0,1795,2703,195064,233495,24800,39398,125996,85701,29121,87171,,
1895,NGC,AU,55,1874312,New Orleans,1,9,9,0,0,3926,2170,219753,258216,30576,39787,126016,92272,35116,96343,,
1883,NGC,AU,58,2211973,San Francisco,2,10,10,0,0,1606,2363,196022,248444,23777,38594,126029,92634,31987,87085,,
1883,PCGS,MS,64,2255605,New Orleans,3,10,10,3.3,0,10632,3143,222645,241095,63164,46590,126030,78606,43668,94366,,
1894,NGC,MS,62,1885939,New Orleans,1,10,10,0,0,2823,1477,210535,261447,25549,34047,126032,91061,38222,89638,,
1886,PCGS,MS,67,2163350,Philadelphia,1,10,10,0,0,3087,1356,209505,235073,26004,37297,126034,80895,30134,83729,,
1897,PCGS,MS,66,2127361,Philadelphia,2,10,10,0,0,3877,2064,210487,243478,29295,40709,126039,83483,27933,81083,,
1885,NGC,MS,66,2296653,Philadelphia,1,10,10,0,0,1289,2379,192923,234828,21078,43680,126040,83888,28379,91149,,
1889,PCGS,MS,65,1888293,New Orleans,3,10,10,1.3,0,9013,3553,219897,235586,52182,41910,126046,81319,46088,88813,,
1890,PCGS,MS,64,2087692,New Orleans,1,10,10,0,0,3563,4027,210323,227299,30322,40544,126056,79978,31482,84113,,
1921,NGC,MS,64,2181459,Denver,3,9,10,2.95,0.65,6852,3360,215283,213107,49763,38131,126069,71051,39652,82546,,
1921,PCGS,MS,62,2203081,San Francisco,2,10,10,0,0,3736,3057,203643,238579,29171,41080,126069,91559,31031,83740,,
1880,NGC,AU,58,2120278,New Orleans,1,9,9,0,0,4697,2519,199868,244887,32899,42177,126075,89270,29048,89169,,
1903,PCGS,MS,65,2463005,Philadelphia,1,10,10,0,0,1761,2498,214252,229115,27721,35968,126076,79124,28808,78972,,
1884,PCGS,MS,64,2420391,New Orleans,3,10,8,2.4,3.6,2845,2404,188658,193171,28305,35407,126080,73077,27107,76230,,
1881,PCGS-CAC,MS,63,2283412,San Francisco,3,8,7,0.35,1.65,3684,3159,182303,234947,32739,46535,126084,83953,24998,88522,,
1888,NGC,MS,62,2291133,Philadelphia,2,10,10,0,0,3386,2380,185568,182100,28656,32950,126106,72855,25196,71403,,
1883,NGC,AU,55,2463838,San Francisco,3,10,10,1.75,0.65,3065,2334,207380,235051,26182,34785,126106,83445,30486,84049,,
1881,PCGS,MS,62,2093073,New Orleans,1,10,10,0,0,2225,1604,211261,248747,25135,35178,126108,85904,30670,91479,,
1883,PCGS,MS,63,2203998,New Orleans,1,10,10,0,0,5899,3335,194064,224203,31845,38861,126110,79362,28165,81452,,
1881,PCGS,MS,65,2296623,Carson City,2,10,10,0,0.65,2929,4273,197981,242909,27391,44177,126128,88303,28606,90875,,
1896,NGC,MS,64,2274315,Philadelphia,2,10,9,0,1.95,2521,2937,193919,196038,26920,41356,126143,73307,27071,78633,,
1901,PCGS,MS,63,1883852,New Orleans,2,10,10,0,0,2603,1460,212014,249739,31660,34113,126155,91138,34388,84456,,
1893,PCGS,MS,63,2208422,New Orleans,3,10,10,0.7,0.35,4602,2364,192565,214875,41289,39567,126161,74914,27232,88185,,
1898,NGC,MS,64,2274209,New Orleans,2,10,10,0,0,4096,3621,203334,225119,34556,38739,126162,88921,29081,85044,,
1899,PCGS-CAC,MS,63,2293693,Philadelphia,2,9,10,0,0,2511,3064,203289,242575,30758,40815,126179,90551,29758,85990,,
1898,NGC,MS,63,2160484,New Orleans,3,9,10,3.6,1,8946,6649,225591,227515,61536,55146,126182,84905,41455,92201,,
1921,PCGS,MS,63,1883350,Philadelphia,1,10,10,0.35,0,5272,3321,221455,247140,40644,42476,126201,85090,30913,86613,,
1882,PCGS,MS,61,2032155,New Orleans,2,10,10,2.4,0.65,4480,2827,219078,255462,40454,41678,126204,87740,34903,89580,,
1921,PCGS,MS,64,1883357,Philadelphia,2,10,10,0,0,6218,2749,233683,261136,41579,42020,126217,85334,28395,83607,,
1879,NGC,AU,55,2032145,San Francisco,2,9,9,1.75,0,4630,2710,215231,250556,40691,50467,126226,91232,37109,94482,,
1882,PCGS,MS,65,2285221,Philadelphia,1,10,10,0,0,2424,2220,201546,248804,24007,42402,126239,84952,28348,89351,,
1921,PCGS,MS,65,2063657,Denver,2,10,10,1.95,0,6315,3935,214234,224215,50321,46041,126242,78361,39247,83091,,
1885,PCGS,MS,65,2462994,Philadelphia,1,10,10,0,0,2418,1733,207113,228986,26009,37951,126264,78883,29265,84418,,
1881,NGC,MS,64,2065731,San Francisco,3,9,9,5,3.95,5289,2328,204662,207357,44304,42127,126271,73921,36474,79221,,
1883,NGC-CAC,AU,58,2204425,San Francisco,3,9,9,3.25,1.3,7997,4290,196595,205039,49459,44394,126278,79475,32057,81677,,
1892,PCGS,AU,55,2160391,Carson City,4,7,6,3.25,3.25,5105,5325,221592,241254,54711,54992,126288,93186,45748,92135,,
1903,PCGS,MS,65,2125938,New Orleans,1,10,10,0,0,2927,1666,214423,249120,29917,39137,126289,82599,29933,85390,,
1898,NGC,MS,63,1855756,New Orleans,2,10,10,0,0,7238,1576,205770,203069,39364,35294,126296,65228,31938,85146,,
1900,PCGS-CAC,MS,66,2212555,New Orleans,3,8,10,3.6,0,11866,2716,233835,231716,61896,40099,126300,83467,44291,88634,,
1904,NGC,MS,64,2128814,San Francisco,3,10,9,2.3,2.3,5784,3528,209119,223076,42350,43427,126300,81415,45246,91524,,
1904,PCGS,MS,64,2242014,San Francisco,0,10,9,2.3,2.3,5784,3528,209119,223076,42350,43427,126300,81415,45246,91524,,
1900,PCGS,MS,64,2296692,San Francisco,2,10,10,0,0,3314,2345,208761,230824,33103,36515,126304,82643,32182,91400,,
1901,PCGS-CAC,AU,55,2408899,Philadelphia,3,10,10,0,0,3770,3156,191933,218139,28550,42291,126311,81012,28641,84471,,
1885,NGC,MS,67,2382338,New Orleans,1,10,10,0,0,801,3266,176110,222615,17846,40515,126318,84290,24616,82858,,
1890,NGC,MS,61,2291139,Philadelphia,2,10,10,0,0,2303,2467,189941,224504,24073,37973,126325,88282,30600,82573,,
1885,NGC,MS,67,2122864,Philadelphia,2,10,10,0,0,1655,2177,211407,229066,24448,37451,126327,86968,35044,88904,,
1887,PCGS,MS,61,2025074,New Orleans,1,10,10,0,0,2334,2400,199451,246309,26082,39544,126335,90344,34087,87445,,
1896,NGC,MS,64,2274285,Philadelphia,3,10,8,0,3.6,2897,4095,192156,211663,28482,45694,126338,82322,24940,83935,,
1881,PCGS-CAC,MS,63,2283413,San Francisco,1,9,9,0,0,2075,1856,181073,198140,28119,41185,126342,67517,23915,73458,,
1921,NGC,MS,63,2223441,Philadelphia,0,10,10,0,0,7096,2321,223760,239545,39101,34799,126359,83313,26159,78254,,
1897,PCGS,MS,64,2125915,San Francisco,3,9,9,2.3,3.6,5164,2394,198804,210029,36561,43049,126360,77353,26259,84982,,
1883,NGC,MS,62,1853866,Philadelphia,1,10,10,0,0,4895,1990,204076,233033,37521,39099,126360,84144,31653,85028,,
1904,PCGS,MS,66,1861218,New Orleans,2,10,10,0,0.35,1544,1734,199925,243490,24714,37982,126372,88487,30376,85779,,
1889,PCGS,MS,65,1885878,Philadelphia,3,9,9,3.95,4.3,9187,4553,220650,217033,60027,47469,126379,73512,33975,83227,,
1879,PCGS,AU,55,1885870,New Orleans,2,10,10,0,0,7692,4382,219942,246549,48170,48232,126390,83600,30634,84273,,
1884,NGC,AU,55,2016541,San Francisco,1,10,10,1.75,0,2719,1954,203808,239709,30420,35966,126390,92656,30754,86359,,
1903,NGC,MS,64,2293113,Philadelphia,1,10,10,0,0,1480,3396,185709,225516,19985,37782,126393,87229,25331,86322,,
1886,NGC,AU,55,2399344,New Orleans,1,10,10,0,0,4185,3514,198760,231906,31660,40449,126399,90735,30684,82961,,
1902,PCGS,MS,63,2462930,New Orleans,2,10,10,0,0,3149,2583,194209,223837,29438,37782,126403,83040,29884,77843,,
1887,NGC,MS,62,2285312,Philadelphia,2,10,10,0,0,1623,2693,187636,219171,23432,36679,126411,86846,25908,83628,,
1891,PCGS,MS,64,1883815,San Francisco,1,10,10,0.35,0.35,6939,4307,208227,230833,43108,43930,126412,77330,27197,85029,,
1904,NGC,MS,64,2454015,New Orleans,1,10,10,0,0,1653,1971,187980,215925,21101,36217,126415,80545,26823,82684,,
1884,PCGS-CAC,AU,58,2102767,San Francisco,3,10,9,3.7,2.3,4898,5022,214826,259884,41818,53511,126422,87812,41965,100814,,
1896,PCGS,MS,61,2451993,New Orleans,1,10,10,0,0,3463,2113,198930,235813,31512,35275,126425,87056,31937,85555,,
1900,PCGS,MS,63,1855334,New Orleans,2,10,10,0,0.35,2132,2781,197599,243979,26393,40272,126428,91570,29800,86073,,
1881,PCGS,MS,64,2447901,Philadelphia,3,10,9,2.4,3.25,2797,5434,183697,233095,30472,48135,126434,85821,21952,86722,,
1921,NGC,MS,63,1872409,Philadelphia,2,10,9,0,0.35,3572,2853,213131,241215,36576,40843,126437,85581,32689,91992,,
1891,PCGS,AU,55,2177404,New Orleans,2,10,10,0,0,6827,2982,198666,237619,39129,43167,126451,77222,37846,95847,,
1888,PCGS,MS,64,2068683,Philadelphia,1,10,10,0,0,1963,1916,198525,232719,23651,35325,126458,85335,27397,85090,,
1887,NGC,MS,65,2413370,Philadelphia,1,10,10,0,0,1375,3245,194697,222138,23212,40650,126468,79393,28129,79729,,
1882,ANACS,AU,55,2453574,New Orleans,3,9,9,5,1.3,5032,3829,194462,228647,36640,41403,126468,88092,30471,82607,,
1904,PCGS,MS,64,1858292,New Orleans,1,10,10,1.35,0.35,6082,2773,192669,203817,38566,40202,126471,71506,18940,81645,,
1888,ANACS,MS,62,2456999,Philadelphia,1,10,10,0,0,2724,2952,192065,205715,26777,38540,126474,79765,26276,74854,,
1904,NGC,MS,63,2094181,Philadelphia,3,9,9,0.7,3.3,3659,2229,195671,206962,33307,38896,126475,76041,27416,76939,,
